id;name_ru;name_en;regula_code;elpost_code;epgu_code
;МВД РОССИИ ЗАПОРОЖСКАЯ ОБЛАСТЬ;nan;990-085;;2947396128766694791
;ФГКУ ДПО ВИПК МВД РОССИИ;nan;;;2709747268247885004
;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО ЗАТО МИРНЫЙ ДИСЛОКАЦИЯ Г СЕВЕРОДВИНСК;nan;290-030;;2593594831259309630
;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОТДЕЛА МВД РОССИИ ПО ВЕРХНЕХАВСКОМУ РАЙОНУ ВОРОНЕЖСКОЙ ОБЛАСТИ;nan;360-015;;2892179057808512358
;ВСЕРОССИЙСКИЙ ИНСТИТУТ ПОВЫШЕНИЯ КВАЛИФИКАЦИИ РАБОТНИКОВ МВД РОССИИ;nan;901006;;2593592427218474398
;ГУ МВД РОССИИ ПО КЕМЕРОВСКОЙ ОБЛАСТИ КУЗБАССУ;nan;;;2593590753187861699
;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ МЕЖМУНИЦИПАЛЬНОГО ОТДЕЛА МИНИСТЕРСТВА ВНУТРЕННИХ ДЕЛ РОССИЙСКОЙ ФЕДЕРАЦИИ ЧАМЗИНСКИЙ;nan;130-007;;2715328370521937117
;УМВД РОССИИ ПО САХАЛИНСКОЙ ОБЛАСТИ;nan;;;2593594275715356519
;ПОСОЛЬСТВО РОССИИ В ГРЕЦИИ АФИНЫ;nan;;;2601594947027081178
;ГЕНЕРАЛЬНОЕ КОНСУЛЬСТВО РОССИИ В ДАРХАНЕ;nan;;;2601595075079181394
;ГЕНЕРАЛЬНОЕ КОНСУЛЬСТВО РОССИИ В САППОРО;nan;;;2601595002031182861
;МВД ПО РЕСПУБЛИКЕ БАШКОРТОСТАН;nan;;;2593595391425385707
;ВРЕМЕННОЕ УПРАВЛЕНИЕ МВД РОССИИ В ХЕРСОНСКОЙ ОБЛАСТИ;nan;900-011;;2899434762689058234
;ПОСОЛЬСТВО РОССИИ В КОЛУМБИИ БОГОТА;nan;;;2601594974306834419
;ОУ МВД РОССИИ;nan;;;2709747252343084227
;ОТДЕЛ ПО ВОПРОСАМ ОТДЕЛА МВД РФ ВАСИЛЬЕВСКИЙ;nan;850-008;;3074267163087869234
;ГУУР МВД РОССИИ;nan;;;2709747232017487031
;ГЕНКОНСУЛЬСТВО В БАРСЕЛОНЕ;nan;;;2653916656983610680
;ФКУ ГЦАХИТО МВД РОССИИ;nan;;;2709747271360058574
;УМВД РОССИИ ПО ХАБАРОВСКОМУ КРАЮ;nan;;;2593595233954436133
;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ПУНКТА ПОЛИЦИИ 1 ДИСЛОКАЦИЯ ПГТ ВЕСЕЛОЕ УПРАВЛЕНИЯ МВД РФ МЕЛИТОПОЛЬСКОЕ;nan;850-005;;3074252978253731637
;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛЕНИЯ МВД РОССИИ ПО ОХАНСКОМУ ГОРОДСКОМУ ОКРУГУ;nan;590-035;;2593598576714061698
;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛЕНИЯ МИНИСТЕРСТВА ВНУТРЕННИХ ДЕЛ РОССИИ ПО ИТУМКАЛИНСКОМУ РАЙОНУ;nan;200-019;;2593590483024353092
;ПОСОЛЬСТВО РОССИИ В ОАЭ АБУДАБИ;nan;;;2601594978962511863
;КОНСУЛЬСКИЙ ОТДЕЛ ПОСОЛЬСТВА РОССИИ В АЗЕРБАЙДЖАНЕ БАКУ;nan;;;2601595079307039830
;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО СОЛЕЦКОМУ РАЙОНУ УМВД РОССИИ ПО НОВГОРОДСКОЙ ОБЛАСТИ;nan;530-019;;2697432587130902330
;ДИТСИЗИ МВД РОССИИ;nan;;;2709747239080694971
;ДИТСИЗИ МВД РОССИИ 96746 ОТ 25112016;nan;;;2601594932229576652
;КОНСУЛЬСКИЙ ОТДЕЛ ПОСОЛЬСТВА В СОФИЯ;nan;;;2653916603179078923
;ПОСОЛЬСТВО РОССИИ В КНР;nan;;;2601595039419208753
;ГЕНЕРАЛЬНОЕ КОНСУЛЬСТВО РОССИИ В ШПИЦБЕРГЕНЕ;nan;;;2601595061254755397
;ПОСОЛЬСТВО РОССИИ В БОЛИВИИ ЛАПАС;nan;;;2601595069207155789
;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО АГРЫЗСКОМУ РАЙОНУ;nan;160-026;;2593598699389065188
;ПОСОЛЬСТВО РОССИИ В ШВЕЙЦАРИИ БЕРН;nan;;;2601595010243630102
;КОНСУЛЬСКИЙ ОТДЕЛ ПОСОЛЬСТВА В ГАВАНЕ;nan;;;2653916615837488404
;СЛЕДСТВЕННЫЙ ДЕПАРТАМЕНТ МВД РОССИИ;nan;;;2709747245791581375
;ВРЕМЕННАЯ ГРУППА В Г АСТАНЕ;nan;;;2653916663107294526
;ГУНК МВД РОССИИ;nan;;;2709747221733053617
;ПОСОЛЬСТВО РОССИИ В ФИНЛЯНДИИ ХЕЛЬСИНКИ;nan;;;2601595004791034896
;МВД ПО ЧЕЧЕНСКОЙ РЕСПУБЛИКЕ;nan;;;2593589054738011911
;ГЕНЕРАЛЬНОЕ КОНСУЛЬСТВО РОССИИ В ФРАНКФУРТЕНАМАЙНЕ;nan;;;2601594969835706351
;ГЕНЕРАЛЬНОЕ КОНСУЛЬСТВО РОССИИ В РУСЕ;nan;;;2601595007005627411
;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОТДЕЛА ПОЛИЦИИ 15 ТАНКОДРОМ УМВД РОССИИ ПО Г КАЗАНИ;nan;160-007;;2593598681018013653
;ГЕНЕРАЛЬНОЕ КОНСУЛЬСТВО РОССИИ В САЛОНИКАХ;nan;;;2601594948042102747
;МП НА ТЕРРИТОРИИ ТОДЖИНСКОГО РНА ОВМ МО МВД РОССИИ КЫЗЫЛСКИЙ;nan;170-015;;2593595985884092119
;МП НА ТЕРРИТОРИИ ЭРЗИНСКОГО РНА ОВМ МО МВД РОССИИ ТАНДИНСКИЙ;nan;170-012;;2593595978082686674
;АКАДЕМИЯ УПРАВЛЕНИЯ МВД РОССИИ;nan;;;2709747265085379786
;МВД ПО КАРАЧАЕВОЧЕРКЕССКОЙ РЕСПУБЛИКЕ;nan;;;2593593361650685592
;УБКМ МВД РОССИИ;nan;;;2709747255732081861
;ГЕНКОНСУЛЬСТВО В МИЛАНЕ;nan;;;2653916640164451625
;ГУЭБИПК МВД РОССИИ;nan;;;2709747233519047864
;УОД МВД РОССИИ;nan;;;2709747260849132744
;УМВД РОССИИ ПО ЕВРЕЙСКОЙ АВТОНОМНОЙ ОБЛАСТИ;nan;;;2593593672566051895
;ГЕНКОНСУЛЬСТВО В ЛЬВОВЕ;nan;;;2653916641422742826
;ПОСОЛЬСТВО РОССИИ В ЗАМБИИ ЛУСАКА;nan;;;2601595040434230322
;КОНСУЛЬСКИЙ ОТДЕЛ ПОСОЛЬСТВА РОССИИ В БУРУНДИ БУЖУМБУР;nan;;;2601594995462902790
;НЦБ ИНТЕРПОЛА МВД РОССИИ;nan;;;2709747250866689218
;УМВД РОССИИ ПО ВЛАДИМИРСКОЙ ОБЛАСТИ;nan;;;2593590515983193971
;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛЕНИЯ ПОЛИЦИИ 2 ДИСЛОКАЦИЯ Г ГРЕМЯЧИНСК МО МВД РОССИИ ГУБАХИНСКИЙ;nan;590-049;;2593598587392759689
;ПОСОЛЬСТВО РОССИЙСКОЙ ФЕДЕРАЦИИ В РЕСПУБЛИКЕ ФИЛИППИНЫ;nan;;;2703987273682130122
;ГЕНЕРАЛЬНОЕ КОНСУЛЬСТВО РОССИИ В ТОРОНТО;nan;;;2601594945038981080
;ГЕНЕРАЛЬНОЕ КОНСУЛЬСТВО РОССИИ В КАСАБЛАНКЕ;nan;;;2601595024219051043
;КОНСУЛЬСКИЙ ОТДЕЛ ПОСОЛЬСТВА РОССИИ В ЧЕХИИ ПРАГА;nan;;;2601595062454326342
;МИГРАЦИОННЫЙ ПУНКТ ПУНКТА ПОЛИЦИИ 9 МУ МВД РОССИИ ПО ЗАКРЫТЫМ АДМИНИСТРАТИВНОТЕРРИТОРИАЛЬНЫМ ОБРАЗОВАНИЯМ Г НОВОУРАЛЬСК И ПОСЕЛОК УРАЛЬСКИЙ ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ;nan;660-013;;2956810484646418310
;КОНСУЛЬСКИЙ ОТДЕЛ ПОСОЛЬСТВЕ В АНТАНАНАРИВУ;nan;;;2653916588826170624
;ГЕНЕРАЛЬНОЕ КОНСУЛЬСТВО РОССИИ В ДУБАИ;nan;;;2601594978090096630
;КОНСУЛЬСКИЙ ОТДЕЛ ПОСОЛЬСТВА РОССИИ В БЕЛАРУССИИ МИНСК;nan;;;2601595037145895983
;КОНСУЛЬСКИЙ ОТДЕЛ ПОСОЛЬСТВА РОССИИ В ЧИЛИ САНТЬЯГО;nan;;;2601594973149206514
;ДДО МВД РОССИИ;nan;;;2709747237478470842
;КОНСУЛЬСКИЙ ОТДЕЛ ПОСОЛЬСТВА В КОНАКРИ;nan;;;2653916613731947794
;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОТДЕЛА МВД РФ ЭНЕРГОДАРСКИЙ;nan;850-012;;3074280189220361448
;КОНСУЛЬСКИЙ ОТДЕЛ ПОСОЛЬСТВА В БАКУ;nan;;;2653916621810177306
;КОНСУЛЬСКИЙ ОТДЕЛ ПОСОЛЬСТВА РОССИИ В США ВАШИНГТОН;nan;;;2601594933403981773
;МП НА ТЕРРИТОРИИ МОНГУНТАЙГИНСКОГО РНА ОВМ МО МВД РОССИИ ДЗУНХЕМЧИКСКИЙ;nan;170-016;;2593595987494704856
;УПРАВЛЕНИЕ НОРМАТИВНОПРАВОВОГО ОБЕСПЕЧЕНИЯ ГУВМ МВД РОССИИ;nan;;;2593594240986519350
;КОНСУЛЬСКИЙ ОТДЕЛ ПОСОЛЬСТВА РОССИИ В ИЗРАИЛЕ ТЕЛЬАВИВ;nan;;;2601595072604542032
;ПОСОЛЬСТВО РОССИИ В ИРАНЕ;nan;;;2653916581964289275
;МП ПУНКТА ПОЛИЦИИ 13 ПО ОБСЛУЖИВАНИЮ КОЧКУРОВСКОГО РАЙОНА МО МИНИСТЕРСТВА ВНУТРЕННИХ ДЕЛ РОССИЙСКОЙ ФЕДЕРАЦИИ ЛЯМБИРСКИЙ;nan;130-005;;2697432589018339132
;ПОСОЛЬСТВО РОССИИ В ШВЕЦИИ СТОКГОЛЬМ;nan;;;2601594981856581626
;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ УМВД РОССИИ ПО ГОРОДУ КОСТРОМЕ;nan;440-001;;2982839697450997353
;ПОСОЛЬСТВО РОССИИ В НОВОЙ ЗЕЛАНДИИ;nan;;;2653916578508182776
;ПРЕДСТАВИТЕЛЬСТВО МВД РОССИИ В ЛАТВИЙСКОЙ РЕСПУБЛИКЕ;nan;;;2601594980749285369
;УВПГ И ВП ГУ МВД РОССИИ ПО РОСТОВСКОЙ ОБЛАСТИ;nan;610-068;;2593595766815594120
;ПОСОЛЬСТВО РОССИИ В ИНДОНЕЗИИ ДЖАКАРТА;nan;;;2601595020209296415
;КОНСУЛЬСКИЙ ОТДЕЛ ПОСОЛЬСТВА РОССИИ В БЕЛЬГИИ БРЮССЕЛЬ;nan;;;2601594949065512924
;ГЕНКОНСУЛЬСТВО В ДУБАИ;nan;;;2653916649693910321
;ОТДЕЛ ПРОТИВОДЕЙСТВИЯ НЕЗАКОННОЙ МИГРАЦИИ УФМС РОССИИ ПО ПРИМОРСКОМУ КРАЮ 7 С МЕСТОМ ДИСЛОКАЦИИ Г НАХОДКА;nan;;;2994521788328712101
;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОТДЕЛА ПОЛИЦИИ 1 ОМВД РОССИИ ПО Г НОРИЛЬСКУ ГУ МВД РОССИИ ПО КРАСНОЯРСКОМУ КРАЮ;nan;240-028;;2892163442188227938
;КОНСУЛЬСКИЙ ОТДЕЛ ПОСОЛЬСТВА РОССИИ В УРУГВАЕ МОНТЕВИДЕО;nan;;;2601595070289286222
;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО КРЕСТЕЦКОМУ РАЙОНУ УМВД РОССИИ ПО НОВГОРОДСКОЙ ОБЛАСТИ;nan;530-009;;2697432586124269369
;УМВД РОССИИ ПО КАЛУЖСКОЙ ОБЛАСТИ;nan;;;2593593416965166814
;ГЕНЕРАЛЬНОЕ КОНСУЛЬСТВО РОССИИ В ГУАНЧЖОУ;nan;;;2601595038387409968
;ГЕНКОНСУЛЬСТВО В ЗАЛЬЦБУРГЕ;nan;;;2653916647378654511
;ФКУ НЦ БДД МВД РОССИИ;nan;;;2709747275948627153
;ОТДЕЛЕНИЕ ОРГАНИЗАЦИИ ОФОРМЛЕНИЯ ЗАГРАНИЧНЫХ ПАСПОРТОВ УПРАВЛЕНИЯ ПО ВОПРОСАМ МИГРАЦИИ УПРАВЛЕНИЯ МИНИСТЕРСТВА ВНУТРЕННИХ ДЕЛ РОССИЙСКОЙ ФЕДЕРАЦИИ ПО ХАНТЫМАНСИЙСКОМУ АВТОНОМНОМУ ОКРУГУ ЮГРЕ;nan;860-001;;2593590515328882546
;ФКУ ЦЕНТР МЕТРОЛОГИИ МВД РОССИИ;nan;;;2709747278976914643
;ГЕНЕРАЛЬНОЕ КОНСУЛЬСТВО РОССИИ В СТРАСБУРГЕ;nan;;;2601595013758456857
;ГУТ МВД РОССИИ;nan;;;2709747230239102134
;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО МАЛОВИШЕРСКОМУ РАЙОНУ УМВД РОССИИ ПО НОВГОРОДСКОЙ ОБЛАСТИ;nan;530-011;;2697432591560087359
;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛА МИНИСТЕРСТВА ВНУТРЕННИХ ДЕЛ РОССИЙСКОЙ ФЕДЕРАЦИИ ПО КАЛТАСИНСКОМУ РАЙОНУ;nan;020-048;;2593595485327463774
;ГЕНЕРАЛЬНОЕ КОНСУЛЬСТВО РОССИИ В БАРСЕЛОНЕ;nan;;;2601594951212996574
;КОНСУЛЬСКИЙ ОТДЕЛ ПОСОЛЬСТВЕ В ВИЛЬНЮСЕ;nan;;;2653916587366552831
;ПОСОЛЬСТВО РОССИИ В РЕСПУБЛИКЕ НИКАРАГУА;nan;;;2601595064719250504
;КОНСУЛЬСКИЙ ОТДЕЛ ПОСОЛЬСТВА РОССИИ В БЕЛЬГИИ;nan;;;2653916596459803910
;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО НАГАЙБАКСКОМУ РАЙОНУ ЧЕЛЯБИНСКОЙ ОБЛАСТИ;nan;740-027;;2892161368549496161
;ПОСОЛЬСТВО РОССИЙСКОЙ ФЕДЕРАЦИИ В РУМЫНИИ;nan;;;2703987278455248077
;ГУОБДД МВД РОССИИ;nan;;;2709747224014754994
;ОТДЕЛ ПРЕДОСТАВЛЕНИЯ ГОСУДАРСТВЕННЫХ УСЛУГ;nan;900-001;;2831540271844431448
;УПРАВЛЕНИЕ КОНТРОЛЬНОНАДЗОРНОЙ ДЕЯТЕЛЬНОСТИ ГУВМ МВД РОССИИ;nan;;;2593591001339663903
;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОТДЕЛЕНИЯ ПОЛИЦИИ 1 В СОСТАВЕ МУ МВД РОССИИ ЭНГЕЛЬССКОЕ;nan;640-034;;2956810314751940483
;ГЕНКОНСУЛЬСТВО В РУСЕ;nan;;;2653916633680057636
;КОНСУЛЬСКИЙ ОТДЕЛ ПОСОЛЬСТВА В ВАРШАВЕ;nan;;;2653916617934640406
;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОТДЕЛА МИНИСТЕРСТВА ВНУТРЕННИХ ДЕЛ РОССИЙСКОЙ ФЕДЕРАЦИИ ШПАКОВСКИЙ;nan;260-032;;2697432566494926629
;ГУ МВД РОССИИ ПО ЗАПОРОЖСКОЙ ОБЛАСТИ;nan;;;3074237081027876329
;ГЕНКОНСУЛЬСТВО РОССИИ В Г ФРАНКФУРТЕНАМАЙНЕ;nan;;;2653916627120166175
;ГЕНЕРАЛЬНОЕ КОНСУЛЬСТВО РОССИИ В СТАМБУЛЕ;nan;;;2703987275737339083
;ГЕНКОНСУЛЬСТВО В ГАМБУРГЕ;nan;;;2653916652982244660
;МИГРАЦИОННЫЙ ПУНКТ ПУНКТА ПОЛИЦИИ 18 МО МВД РОССИИ СЕРОВСКИЙ ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ;nan;660-055;;2593598930025452705
;ПОСОЛЬСТВО РОССИЙСКОЙ ФЕДЕРАЦИИ В БОЛИВАРИАНСКОЙ РЕСПУБЛИКЕ ВЕНЕСУЭЛА;nan;;;2703987282213344464
;КОНСУЛЬСКИЙ ОТДЕЛ ПОСОЛЬСТВА РОССИИ В БЕНИНЕ КОТОНУ;nan;;;2601594990647841794
;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛЕНИЯ ПОЛИЦИИ 5 ДИСЛОКАЦИЯ С БОЛЬШОЕ СОРОКИНО МО МВД РОССИИ ИШИМСКИЙ;nan;720-019;;2593599011076183263
;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО ЛЕНИНОГОРСКОМУ РАЙОНУ;nan;160-023;;2593596091563775775
;ГЕНКОНСУЛЬСТВО В ХЬЮСТОНЕ;nan;;;2653916628353291552
;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОТДЕЛЕНИЯ ПОЛИЦИИ ПО СЕВЕРОБАЙКАЛЬСКОМУ РАЙОНУ МО МВД РОССИИ СЕВЕРОБАЙКАЛЬСКИЙ;nan;030-022;;2715328369255257308
;ГЕНЕРАЛЬНОЕ КОНСУЛЬСТВО РОССИИ В АНТАЛЬЕ;nan;;;2601595000403792907
;ОТДЕЛ РАЗРЕШИТЕЛЬНОВИЗОВОЙ РАБОТЫ УВМ УМВДРОССИИ ПО ПЕНЗЕНСКОЙ ОБЛАСТИ;nan;580-101;;2593589504476452196
;ВРЕМЕННАЯ ГРУППА В Г КИЕВ;nan;;;2653916661941278013
;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛЕНИЯ ПОЛИЦИИ 4 МО МВД РОССИИ КРАСНОУФИМСКИЙ ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ;nan;660-039;;2593598904524084363
;КОНСУЛЬСКИЙ ОТДЕЛ ПОСОЛЬСТВА РОССИИ В УРУГВАЕ;nan;;;2653916592601044227
;УВПГ И ВП ГУ МВД РОССИИ ПО РОСТОВСКОЙ ОБЛАСТИ;nan;610-069;;2593594178499778275
;ОАД МВД РОССИИ;nan;;;2709747243971253438
;УФМС РОССИИ ПО ГМОСКВЕ;nan;770-065-O;;2593587490254231470
;МИГРАЦИОННЫЙ ПУНКТ ОМВД РОССИИ ПО АТНИНСКОМУ РАЙОНУ;nan;160-033;;2593598682460854230
;ГЕНЕРАЛЬНОЕ КОНСУЛЬСТВО РОССИИ В КРАКОВЕ;nan;;;2601594962025912296
;ГЕНЕРАЛЬНОЕ КОНСУЛЬСТВО РОССИИ В ПУСАНЕ;nan;;;2601595049351320634
;ГЕНКОНСУЛЬСТВО В АНТВЕРПЕНЕ;nan;;;2653916658124461369
;ФКУ НПО СТИС МВД РОССИИ;nan;;;2709745253220357296
;УМС МВД РОССИИ;nan;;;2709747257418192070
;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОТДЕЛА ПОЛИЦИИ 2 ВИШНЕВСКИЙ УМВД РОССИИ ПО Г КАЗАНИ;nan;160-003;;2593598703071664103
;ВРЕМЕННАЯ ГРУППА В Г УРАЛЬСКЕ;nan;;;2601594941725480917
;ПРЕДСТАВИТЕЛЬСТВО МВД РОССИИ В РЕСПУБЛИКЕ ТАДЖИКИСТАН;nan;;;2601595077436380244
;ВРЕМЕННАЯ ГРУППА В Г ОДЕССЕ;nan;;;2601595044829860918
;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО БОБРОВСКОМУ РАЙОНУ ВОРОНЕЖСКОЙ ОБЛАСТИ;nan;360-010;;2892179064334849386
;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИЙСКОЙ ФЕДЕРАЦИИ ЗЕЛЕНОГРАДСКИЙ УМВД РОССИИ ПО КАЛИНИНГРАДСКОЙ ОБЛАСТИ;nan;390-022;;2956810179938621311
;ПОСОЛЬСТВО РФ В ШВЕЦИИ;nan;;;2653916574615868660
;ГЕНЕРАЛЬНОЕ КОНСУЛЬСТВО РОССИИ В МОНРЕАЛЕ;nan;;;2601594943923296215
;МВД ПО РЕСПУБЛИКЕ ИНГУШЕТИЯ;nan;;;2593590502150379359
;ОУФМС РОССИИ ПО КРАСНОДАРСКОМУ КРАЮ В Г НОВОРОССИЙСКЕ;nan;;;2996803256358802723
;ПОСОЛЬСТВО РОССИИ В ИРЛАНДИИ ДУБЛИН;nan;;;2601595018162476061
;ТЕРРИТОРИАЛЬНЫЙ ПУНКТ УФМС РОССИИ ПО АЛТАЙСКОМУ КРАЮ И РЕСПУБЛИКЕ АЛТАЙ В С КРАСНОГОРСКОЕ;nan;220-022;;2593590867381982564
;ОТДЕЛ АДРЕСНОСПРАВОЧНОЙ РАБОТЫ УВМ УМВД РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ;nan;750-001;;2593590725169910940
;ТП УФМС РОССИИ ПО КИРОВСКОЙ ОБЛАСТИ В БЕЛОХОЛУНИЦКОМ РАЙОНЕ;nan;430-003;;2593594969058973413
;ОТДЕЛЕНИЕ УФМС РОССИИ ПО АМУРСКОЙ ОБЛАСТИ В Г ШИМАНОВСКЕ;nan;280-018-O;;2593594947483473610
;МЕЖРАЙОННЫЙ ОТДЕЛ КОНТРОЛЯ ЗА ПРЕБЫВАНИЕМ ИНОСТРАННЫХ ГРАЖДАН 3;nan;;;2593597932913562942
;ОТДЕЛ ПРОВЕДЕНИЯ ПРОВЕРОЧНЫХ МЕРОПРИЯТИЙ ОУФМС РОССИИ ПО Г МОСКВЕ В СЗАО;nan;;;2593597444721743745
;ОТДЕЛЕНИЕ УФМС РОССИИ ПО КИРОВСКОЙ ОБЛАСТИ В ПОСЕЛКЕ КУМЕНЫ;nan;430-014;;2593595023836583721
;ОФМС РОССИИ ПО ЕВРЕЙСКОЙ АО;nan;790-005-O;;2593595126479591331
;ТЕРРИТОРИАЛЬНЫЙ ПУНКТ 84 ОТДЕЛА УФМС РОССИИ ПО САНКТПЕТЕРБУРГУ И ЛЕНИНГРАДСКОЙ ОБЛАСТИ В ЦЕНТРАЛЬНОМ РАЙОНЕ Г САНКТПЕТЕРБУРГА;nan;780-084-O;;2593594883411285628
;СПЕЦИАЛЬНОЕ УЧРЕЖДЕНИЕ ВРЕМЕННОГО СОДЕРЖАНИЯ ИНОСТРАННЫХ ГРАЖДАН УФМС РОССИИ ПО МОСКОВСКОЙ ОБЛАСТИ;nan;;;2593597901489837342
;МП В П ШИМСК МЕЖРАЙОННОГО ОТДЕЛА 2 УФМС РОССИИ ПО НОВГОРОДСКОЙ ОБЛАСТИ;nan;530-023-O;;2593595109844981647
;ОТДЕЛ УФМС РОССИИ ПО Г МОСКВЕ ПО РАЙОНУ ОСТАНКИНСКИЙ;nan;770-084-O;;2593595115532457878
;ТЕРРИТОРИАЛЬНЫЙ ПУНКТ УФМС РОССИИ ПО САРАТОВСКОЙ ОБЛАСТИ В ДУХОВНИЦКОМ РАЙОНЕ;nan;640-017-O;;2593595011891205914
;ОТДЕЛ ПРОВЕДЕНИЯ ПРОВЕРОЧНЫХ МЕРОПРИЯТИЙ ОУФМС РОССИИ ПО Г МОСКВЕ В ЮВАО;nan;;;2593597488082458536
;ОТДЕЛЕНИЕ КОНТРОЛЯ ЗА ПРЕБЫВАНИЕМ ИНОСТРАННЫХ ГРАЖДАН В АЭРОПОРТУ КРАСНОДАР;nan;;;2593595084444276593
;УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛАСТИ;nan;520-024-O;;2593595113913456532
;УПРАВЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ГУ МВД РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ;nan;2600002018;;2593595104853759881
;ТП УФМС РОССИИ ПО ЯМАЛОНЕНЕЦКОМУ АВТОНОМНОМУ ОКРУГУ В ШУРЫШКАРСКОМ РНЕ;nan;890-013;;2593597121559008891
;ТЕРРИТОРИАЛЬНЫЙ ПУНКТ 110 МРО 1 УФМС РОССИИ ПО СПБ И ЛО С МЕСТОМ ДИСЛОКАЦИИ В Г КИНГИСЕПП ОБСЛУЖИВАЕТ Г ИВАНГОРОД И КИНГИСЕППСКИЙ РАЙОН ЛО;nan;470-071-O;;2593594886993221248
;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ МУ МВД РОССИИ ОРЕХОВОЗУЕВСКОЕ ГУ МВД РОССИИ ПО МОСКОВСКОЙ ОБЛАСТИ;nan;500-104;;2593598096340424154
;ТЕРРИТОРИАЛЬНЫЙ ПУНКТ УФМС РОССИИ ПО САРАТОВСКОЙ ОБЛАСТИ В ИВАНТЕЕВСКОМ РАЙОНЕ;nan;640-020-O;;2593595014013523741
;ОТДЕЛЕНИЕ УФМС РОССИИ ПО АМУРСКОЙ ОБЛАСТИ В МИХАЙЛОВСКОМ РАЙОНЕ;nan;280-013-O;;2593594944279025350
;ОТДЕЛ ПРОТИВОДЕЙСТВИЯ НЕЗАКОННОЙ МИГРАЦИИ ВНУКОВО УФМС РОССИИ ПО ГМОСКВЕ;nan;;;2593597800910427325
;МИГРАЦИОННЫЙ ПУНКТ УФМС РОССИИ ПО ТАМБОВСКОЙ ОБЛАСТИ В ПЕРВОМАЙСКОМ РАЙОНЕ;nan;680-015-O;;2593595116287432599
;ТП УФМС РОССИИ ПО ВОЛГОГРАДСКОЙ ОБЛАСТИ В ЕЛАНСКОМ РАЙОНЕ;nan;340-015-O;;2593595078681302890
;ТЕРРИТОРИАЛЬНЫЙ ПУНКТ УФМС РОССИИ ПО САРАТОВСКОЙ ОБЛАСТИ В ВОСКРЕСЕНСКОМ РАЙОНЕ;nan;640-015-O;;2593594997865453320
;ВИРТУАЛЬНЫЙ ОФИС;nan;;;2593598367074358983
;ОТДЕЛЕНИЕ УФМС РОССИИ ПО САРАТОВСКОЙ ОБЛАСТИ В Г НОВОУЗЕНСК;nan;640-028-O;;2593594962473916125
;ОТДЕЛ УФМС РОССИИ ПО КУРСКОЙ ОБЛАСТИ В ЖЕЛЕЗНОГОРСКОМ РАЙОНЕ;nan;460-015-O;;2593595109022898062
;МИГРАЦИОННЫЙ ПУНКТ МО МВД РОССИИ ДЕРГАЧЕВСКИЙ;nan;640-016-O;;2593594989694949118
;ТЕРРИТОРИАЛЬНЫЙ ПУНКТ В МАРЕВСКОМ РАЙОНЕ МЕЖРАЙОННОГО ОТДЕЛА 4 УФМС РОССИИ ПО НОВГОРОДСКОЙ ОБЛАСТИ;nan;530-012-O;;2593594893058184839
