id;name_ru;name_en;regula_code;elpost_code;epgu_code
15672;"ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ МУ МВД РОССИИ ""ЭНГЕЛЬССКОЕ""";nan;640-044;142111;
15673;МИГРАЦИОННЫЙ ПУНКТ МО МВД РОССИИ ПО ЗАКРЫТЫМ АДМИНИСТРАТИВНО-ТЕРРИТОРИАЛЬНЫМ ОБРАЗОВАНИЯМ ГОРОД ШИХАНЫ И ПОСЕЛОК МИХАЙЛОВСКИЙ;nan;640-045;142112;
15674;МИГРАЦИОННЫЙ ПУНКТ ОМВД РОССИИ ПО ЗАТО П. СВЕТЛЫЙ;nan;640-046;142113;
15675;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОТДЕЛА ПОЛИЦИИ № 7 В СОСТАВЕ УМВД РОССИИ ПО Г. САРАТОВУ;nan;640-047;142114;
15676;УПРАВЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ УМВД РОССИИ ПО САХАЛИНСКОЙ ОБЛАСТИ;nan;650-001;142115;
15677;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ УПРАВЛЕНИЯ МВД РОССИИ ПО Г. ЮЖНО-САХАЛИНСКУ УМВД РОССИИ ПО САХАЛИНСКОЙ ОБЛАСТИ;nan;650-002;142116;
15678;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛА МВД РОССИИ ПО Г.О. «АЛЕКСАНДРОВСК-САХАЛИНСКИЙ РАЙОН» УМВД РОССИИ ПО САХАЛИНСКОЙ ОБЛАСТИ;nan;650-003;142117;
15679;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛА МВД РОССИИ ПО АНИВСКОМУ Г.О. УМВД РОССИИ ПО САХАЛИНСКОЙ ОБЛАСТИ;nan;650-004;142118;
15680;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОТДЕЛА МВД РОССИИ ПО Г.О. «ДОЛИНСКИЙ» УМВД РОССИИ ПО САХАЛИНСКОЙ ОБЛАСТИ;nan;650-005;142119;
15681;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОТДЕЛА МВД РОССИИ ПО КОРСАКОВСКОМУ Г.О. УМВД РОССИИ ПО САХАЛИНСКОЙ ОБЛАСТИ;nan;650-006;142120;
15682;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛА МВД РОССИИ ПО КУРИЛЬСКОМУ Г.О. УМВД РОССИИ ПО САХАЛИНСКОЙ ОБЛАСТИ;nan;650-007;142121;
15683;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛЕНИЯ МВД РОССИИ ПО МАКАРОВСКОМУ Г.О. УМВД РОССИИ ПО САХАЛИНСКОЙ ОБЛАСТИ;nan;650-008;142122;
15684;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛА МВД РОССИИ ПО НЕВЕЛЬСКОМУ Г.О. УМВД РОССИИ ПО САХАЛИНСКОЙ ОБЛАСТИ;nan;650-009;142123;
15685;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОТДЕЛА МВД РОССИИ ПО Г.О. «НОГЛИКСКИЙ» УМВД РОССИИ ПО САХАЛИНСКОЙ ОБЛАСТИ;nan;650-010;142124;
15686;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОТДЕЛА МВД РОССИИ ПО Г.О. «ОХИНСКИЙ» УМВД РОССИИ ПО САХАЛИНСКОЙ ОБЛАСТИ;nan;650-011;142125;
15687;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОТДЕЛА МВД РОССИИ ПО ПОРОНАЙСКОМУ Г.О. УМВД РОССИИ ПО САХАЛИНСКОЙ ОБЛАСТИ;nan;650-012;142126;
15688;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛЕНИЯ МВД РОССИИ ПО СЕВЕРО-КУРИЛЬСКОМУ Г.О. УМВД РОССИИ ПО САХАЛИНСКОЙ ОБЛАСТИ;nan;650-013;142127;
15689;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛА МВД РОССИИ ПО Г.О. «СМИРНЫХОВСКИЙ» УМВД РОССИИ ПО САХАЛИНСКОЙ ОБЛАСТИ;nan;650-014;142128;
15690;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛА МВД РОССИИ ПО ТОМАРИНСКОМУ Г.О. УМВД РОССИИ ПО САХАЛИНСКОЙ ОБЛАСТИ;nan;650-015;142129;
15691;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛА МВД РОССИИ ПО ЮЖНО-КУРИЛЬСКОМУ Г.О. УМВД РОССИИ ПО САХАЛИНСКОЙ ОБЛАСТИ;nan;650-016;142130;
15692;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛА МВД РОССИИ ПО ТЫМОВСКОМУ Г.О. УМВД РОССИИ ПО САХАЛИНСКОЙ ОБЛАСТИ;nan;650-017;142131;
15693;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛА МВД РОССИИ ПО УГЛЕГОРСКОМУ РАЙОНУ УМВД РОССИИ ПО САХАЛИНСКОЙ ОБЛАСТИ;nan;650-018;142132;
15694;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОТДЕЛА МВД РОССИИ ПО ХОЛМСКОМУ Г.О. УМВД РОССИИ ПО САХАЛИНСКОЙ ОБЛАСТИ;nan;650-019;142133;
15695;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОТДЕЛА ПОЛИЦИИ № 3 УМВД РОССИИ ПО ГОРОДУ ЕКАТЕРИНБУРГУ ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ;nan;660-001;142134;
15696;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОТДЕЛА ПОЛИЦИИ № 5 УМВД РОССИИ ПО ГОРОДУ ЕКАТЕРИНБУРГУ ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ;nan;660-002;142135;
15697;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОТДЕЛА ПОЛИЦИИ № 7 УМВД РОССИИ ПО ГОРОДУ ЕКАТЕРИНБУРГУ ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ;nan;660-003;142136;
15698;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОТДЕЛА ПОЛИЦИИ № 9 УМВД РОССИИ ПО ГОРОДУ ЕКАТЕРИНБУРГУ ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ;nan;660-004;142137;
15824;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОТДЕЛА МВД РОССИИ ПО БОЛОГОВСКОМУ РАЙОНУ;nan;690-008;142263;
15699;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОТДЕЛА ПОЛИЦИИ № 11 УМВД РОССИИ ПО ГОРОДУ ЕКАТЕРИНБУРГУ ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ;nan;660-005;142138;
15700;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОТДЕЛА ПОЛИЦИИ № 12 УМВД РОССИИ ПО ГОРОДУ ЕКАТЕРИНБУРГУ ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ;nan;660-006;142139;
15701;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОТДЕЛА ПОЛИЦИИ № 14 УМВД РОССИИ ПО ГОРОДУ ЕКАТЕРИНБУРГУ ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ;nan;660-007;142140;
15702;"ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ МУ МВД РОССИИ ""НИЖНЕТАГИЛЬСКОЕ"" ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ";nan;660-008;142141;
15703;"ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОТДЕЛА ПОЛИЦИИ № 17 МУ МВД РОССИИ ""НИЖНЕТАГИЛЬСКОЕ"" ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ";nan;660-009;142142;
15704;"МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛЕНИЯ ПОЛИЦИИ № 1 МУ МВД РОССИИ ""НИЖНЕТАГИЛЬСКОЕ"" ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ";nan;660-010;142143;
15705;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ МУ МВД РОССИИ ПО НОВОУРАЛЬСКОМУ ГОРОДСКОМУ ОКРУГУ И МУНИЦИПАЛЬНОМУ ОБРАЗОВАНИЮ «ПОСЁЛОК УРАЛЬСКИЙ» ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ;nan;660-011;142144;
15706;МИГРАЦИОННЫЙ ПУНКТ ПУНКТА ПОЛИЦИИ № 1 МУ МВД РОССИИ ПО НОВОУРАЛЬСКОМУ ГОРОДСКОМУ ОКРУГУ И МУНИЦИПАЛЬНОМУ ОБРАЗОВАНИЮ «ПОСЁЛОК УРАЛЬСКИЙ» ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ;nan;660-012;142145;
15707;МИГРАЦИОННЫЙ ПУНКТ ПУНКТА ПОЛИЦИИ № 9 МУ МВД РОССИИ ПО НОВОУРАЛЬСКОМУ ГОРОДСКОМУ ОКРУГУ И МУНИЦИПАЛЬНОМУ ОБРАЗОВАНИЮ «ПОСЁЛОК УРАЛЬСКИЙ» ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ;nan;660-013;142146;
15708;"ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ МО МВД РОССИИ ""АЛАПАЕВСКИЙ"" ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ";nan;660-014;142147;
15709;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО АРТЕМОВСКОМУ РАЙОНУ ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ;nan;660-015;142148;
15710;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО АРТИНСКОМУ РАЙОНУ ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ;nan;660-016;142149;
15711;"ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ МО МВД РОССИИ ""АСБЕСТОВСКИЙ"" ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ";nan;660-017;142150;
15712;"МИГРАЦИОННЫЙ ПУНКТ МО МВД РОССИИ ""БАЙКАЛОВСКИЙ"" ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ";nan;660-018;142151;
15713;"МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛА ПОЛИЦИИ № 27 МО МВД РОССИИ ""БАЙКАЛОВСКИЙ"" ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ";nan;660-019;142152;
15714;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО ГОРОДУ БЕРЕЗОВСКОМУ ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ;nan;660-020;142153;
15715;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО БОГДАНОВИЧСКОМУ РАЙОНУ ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ;nan;660-021;142154;
15716;"ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ МО МВД РОССИИ ""ВЕРХНЕПЫШМИНСКИЙ"" ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ";nan;660-022;142155;
15717;"ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ МО МВД РОССИИ ""ВЕРХНЕСАЛДИНСКИЙ"" ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ";nan;660-023;142156;
15718;"МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛЕНИЯ ПОЛИЦИИ № 8 МО МВД РОССИИ ""ВЕРХНЕСАЛДИНСКИЙ"" ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ";nan;660-024;142157;
15719;"ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ МО МВД РОССИИ ""ЗАРЕЧНЫЙ"" ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ";nan;660-025;142158;
15720;"ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОТДЕЛА ПОЛИЦИИ № 29 МО МВД РОССИИ ""ЗАРЕЧНЫЙ"" ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ";nan;660-026;142159;
15721;"ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ МО МВД РОССИИ ""ИВДЕЛЬСКИЙ"" ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ";nan;660-027;142160;
15722;"ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ МО МВД РОССИИ ""ИРБИТСКИЙ"" ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ";nan;660-028;142161;
15723;"ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОТДЕЛА ПОЛИЦИИ № 22 МО МВД РОССИИ ""КАМЕНСК-УРАЛЬСКИЙ"" ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ";nan;660-029;142162;
15724;"ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОТДЕЛА ПОЛИЦИИ № 23 МО МВД РОССИИ ""КАМЕНСК-УРАЛЬСКИЙ"" ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ";nan;660-030;142163;
15725;"ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОТДЕЛА ПОЛИЦИИ № 24 МО МВД РОССИИ ""КАМЕНСК-УРАЛЬСКИЙ"" ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ";nan;660-031;142164;
15726;"ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ МО МВД РОССИИ ""КАМЫШЛОВСКИЙ"" ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ";nan;660-032;142165;
15727;"ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ МО МВД РОССИИ ""КАЧКАНАРСКИЙ"" ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ";nan;660-033;142166;
15728;"ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОТДЕЛА ПОЛИЦИИ № 31 МО МВД РОССИИ ""КАЧКАНАРСКИЙ"" ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ";nan;660-034;142167;
15729;"ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ МО МВД РОССИИ ""КРАСНОТУРЬИНСКИЙ"" ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ";nan;660-035;142168;
15730;"ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОТДЕЛА ПОЛИЦИИ № 32 МО МВД РОССИИ ""КРАСНОТУРЬИНСКИЙ"" ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ";nan;660-036;142169;
15731;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО ГОРОДУ КРАСНОУРАЛЬСКУ ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ;nan;660-037;142170;
15732;"ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ МО МВД РОССИИ ""КРАСНОУФИМСКИЙ"" ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ";nan;660-038;142171;
15733;"МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛА ПОЛИЦИИ № 26 МО МВД РОССИИ ""КРАСНОУФИМСКИЙ"" ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ";nan;660-039;142172;
15734;"ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ МО МВД РОССИИ ""КУШВИНСКИЙ"" ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ";nan;660-040;142173;
15735;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО ГО «ГОРОД ЛЕСНОЙ» ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ;nan;660-041;142174;
15736;"ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ МО МВД РОССИИ “НЕВЬЯНСКИЙ"" ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ";nan;660-042;142175;
15737;"ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ МО МВД РОССИИ ""НИЖНЕСЕРГИНСКИЙ"" ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ";nan;660-043;142176;
15738;"МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛЕНИЯ ПОЛИЦИИ № 14 МО МВД РОССИИ ""НИЖНЕСЕРГИНСКИЙ"" ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ";nan;660-044;142177;
15739;"ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ МО МВД РОССИИ ""НОВОЛЯЛИНСКИЙ"" ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ";nan;660-045;142178;
15740;"ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОТДЕЛА ПОЛИЦИИ № 33 МО МВД РОССИИ ""НОВОЛЯЛИНСКИЙ"" ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ";nan;660-046;142179;
15741;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО ГОРОДУ ПЕРВОУРАЛЬСКУ ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ;nan;660-047;142180;
15742;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО ГОРОДУ ПОЛЕВСКОМУ ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ;nan;660-048;142181;
15743;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО ПЫШМИНСКОМУ РАЙОНУ ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ;nan;660-049;142182;
15744;"ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ МО МВД РОССИИ ""РЕВДИНСКИЙ"" ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ";nan;660-050;142183;
15745;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО РЕЖЕВСКОМУ РАЙОНУ ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ;nan;660-051;142184;
15746;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО Г. СЕВЕРОУРАЛЬСКУ ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ;nan;660-052;142185;
15747;"ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ МО МВД РОССИИ ""СЕРОВСКИЙ"" ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ";nan;660-053;142186;
15748;"МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛЕНИЯ ПОЛИЦИИ № 18 МО МВД РОССИИ ""СЕРОВСКИЙ"" ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ";nan;660-054;142187;
15749;"МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛЕНИЯ ПОЛИЦИИ № 20 МО МВД РОССИИ ""СЕРОВСКИЙ"" ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ";nan;660-055;142188;
15750;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО ГОРОДУ СУХОЙ ЛОГ ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ;nan;660-056;142189;
15751;"ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ МО МВД РОССИИ ""СЫСЕРТСКИЙ"" ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ";nan;660-057;142190;
15752;"ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ МО МВД РОССИИ ""ТАВДИНСКИЙ” ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ";nan;660-058;142191;
15753;"МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛЕНИЯ ПОЛИЦИИ № 22 МО МВД РОССИИ ""ТАВДИНСКИЙ"" ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ";nan;660-059;142192;
15754;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО ТАЛИЦКОМУ РАЙОНУ ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ;nan;660-060;142193;
15755;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО ТУГУЛЫМСКОМУ РАЙОНУ ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ;nan;660-061;142194;
15756;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО ТУРИНСКОМУ РАЙОНУ ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ;nan;660-062;142195;
15757;"ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ МО МВД РОССИИ ""ШАЛИНСКИЙ"" ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ";nan;660-063;142196;
15758;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ МОТД МВД РОССИИ «КИРОВГРАДСКОЕ» ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ;nan;660-064;142197;
15759;МИГРАЦИОННЫЙ ПУНКТ ОМВД РОССИИ ПО ГОРОДСКОМУ ОКРУГУ ЗАТО СВОБОДНЫЙ ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ;nan;660-065;142198;
15760;УПРАВЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ГУ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ;nan;660-066;142199;
15761;ОТДЕЛЕНИЕ ПО ОФОРМЛЕНИЮ ОСНОВНОГО ДОКУМЕНТА УДОСТОВЕРЯЮЩЕГО ЛИЧНОСТЬ ГРАЖДАНИНА РОССИЙСКОЙ ФЕДЕРАЦИИ НА ТЕРРИТОРИИ РОССИЙСКОЙ ФЕДЕРАЦИИ ОТДЕЛА ПО ВОПРОСАМ МИГРАЦИИ УМВД РОССИИ ПО Г. СМОЛЕНСКУ УМВД РОССИИ ПО СМОЛЕНСКОЙ ОБЛАСТИ;nan;670-001;142200;
15825;"МП (МЕСТО ДИСЛОКАЦИИ Г. ВЕСЬЕГОНСК) ОТДЕЛЕНИЯ ПО ВОПРОСАМ МИГРАЦИИ МО МВД РОССИИ ""КРАСНОХОЛМСКИЙ""";nan;690-009;142264;
15762;ОТДЕЛЕНИЕ ПО РЕГИСТРАЦИОННОМУ УЧЕТУ ГРАЖДАН РОССИЙСКОЙ ФЕДЕРАЦИИ ОТДЕЛА ПО ВОПРОСАМ МИГРАЦИИ УМВД РОССИИ ПО Г.СМОЛЕНСКУ УМВД РОССИИ ПО СМОЛЕНСКОЙ ОБЛАСТИ;nan;670-002;142201;
15763;МИГРАЦИОННЫЙ ПУНКТ ОМВД РОССИИ ПО Г. ДЕСНОГОРСКУ УМВД РОССИИ ПО СМОЛЕНСКОЙ ОБЛАСТИ;nan;670-004;142202;
15764;"ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ МО МВД РОССИИ ""ВЕЛИЖСКОЕ"" УМВД РОССИИ ПО СМОЛЕНСКОЙ ОБЛАСТИ";nan;670-005;142203;
15765;"ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ МО МВД РОССИИ ""ВЯЗЕМСКИЙ"" УМВД РОССИИ ПО СМОЛЕНСКОЙ ОБЛАСТИ";nan;670-006;142204;
15766;ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ МО МВД РОССИИ «ГАГАРИНСКИЙ» УМВД РОССИИ ПО СМОЛЕНСКОЙ ОБЛАСТИ;nan;670-007;142205;
15767;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛЕНИЯ ПО ВОПРОСАМ МИГРАЦИИ МО МВД РОССИИ «ДОРОГОБУЖСКИЙ» УМВД РОССИИ ПО СМОЛЕНСКОЙ ОБЛАСТИ;nan;670-008;142206;
15768;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛЕНИЯ ПО ВОПРОСАМ МИГРАЦИИ МО МВД РОССИИ «ВЕЛИЖСКИЙ» УМВД РОССИИ ПО СМОЛЕНСКОЙ ОБЛАСТИ;nan;670-009;142207;
15769;ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ МО МВД РОССИИ «ДОРОГОБУЖСКИЙ» УМВД РОССИИ ПО СМОЛЕНСКОЙ ОБЛАСТИ;nan;670-010;142208;
15770;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛА ПО ВОПРОСАМ МИГРАЦИИ МО МВД РОССИИ «ЯРЦЕВСКИЙ» УМВД РОССИИ ПО СМОЛЕНСКОЙ ОБЛАСТИ;nan;670-011;142209;
15771;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛЕНИЯ ПО ВОПРОСАМ МИГРАЦИИ МО МВД РОССИИ «ДОРОГОБУЖСКИЙ» УМВД РОССИИ ПО СМОЛЕНСКОЙ ОБЛАСТИ;nan;670-012;142210;
15772;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛА ПО ВОПРОСАМ МИГРАЦИИ МО МВД РОССИИ «РОСЛАВЛЬСКИЙ» УМВД РОССИИ ПО СМОЛЕНСКОЙ ОБЛАСТИ;nan;670-013;142211;
15773;МИГРАЦИОННЫЙ ПУНКТ ОТДЕЛА ПО ВОПРОСАМ МИГРАЦИИ МО МВД РОССИИ «ЯРЦЕВСКИЙ» УМВД РОССИИ ПО СМОЛЕНСКОЙ ОБЛАСТИ;nan;670-014;142212;
