id;name_ru;name_en;regula_code;elpost_code;epgu_code;original_regula_code
;отдел министерства внутренних дел по зеленодольскому району;;;;3129356245958399902;
;отдел министерства внутренних дел по тукаевскому району;;;;3130092497707996219;
;отдел министерства внутренних дел по агрызскому району;;;;3136581502205171447;
;забайкальское лу мвд россии на транспорте;;;;3195843486112814472;
;линейный отдел мвд россии на станции белово;;;;3179145748902057146;
;дч омвд россии по краснояружскому р-ну;;;;3177075561889535385;
;"отдел полиции № 3 ""зареченский"" управления министерства внутренних дел по городу казани";;;;3129162712173516325;
;оср дпс гибдд умвд россии по вологодской области;;;;3211101742712231919;
;отдел министерства внутренних дел по буинскому району;;;;3176444597614154951;
;дч омвд россии по лысьвенскому городскому округу;;;;3202294859129951618;
;дч отделения мвд россии по оханскому городскому округу;;;;3202416119184889013;
;бстм гу мвд россии по пермскому краю;;;;3209790448142914831;
;управление министерства внутренних дел по городу казани;;;;3216873929549288608;
;умвд россии по г. череповцу;;;;3177159443523573619;
;дч омвд россии по ивнянскому р-ну;;;;3177072217510909607;
;"дч мо мвд россии ""губахинский""";;;;3209766687234594696;
;управление фсб россии по республике татарстан;;;;3154553059565115181;
;отдел мвд россии по таштагольскому району;;;;3136415981102962518;
;отдел полиции на метрополитене управления министерства внутренних дел по городу казани;;;;3135862864762378142;
;мвд по луганской народной республике;;;;3085010980057388311;
;отдел мвд россии по топкинскому муниципальному округу;;;;3136434284575855872;
;дч омвд россии по корочанскому р-ну;;;;3177072984632333356;
;"пп (дислокация с. амурзет) момвд россии ""ленинский""";;;;3176303563613673358;
;линейный отдел полиции на станции тайга;;;;3190884712117704670;
;отделом внутренних дел алданского улуса республики саха (якутия);;142-006;;3084989909392430750;142-006
;"дч оп (дисл. сива) мо мвд россии ""верещагинский""";;;;3201907932715291834;
;убк мвд россии;;;;3134279414137755077;
;отделение мвд россии по гурьевскому муниципальному округу;;;;3136402787600963014;
;межмуниципальный отдел министерства внутренних дел российской федерации «темниковский»;;;;3190835440982693275;
;дч омвд россии по валуйскому г.о.;;;;3177051591115019397;
;оперативно-разыскная часть собственной безопасности мвд по республике татарстан;;;;3217027267590887165;
;отдел министерства внутренних дел российской федерации по зубово-полянскому муниципальному району;;;;3190838360704817011;
;"дежурная часть оп (дислокация с. орда) мо мвд россии ""суксунский""";;;;3200390989843797758;
;дч отдела полиции № 1 (дислокация дзержинский район) управления мвд россии по г. перми;;;;3201080262981064591;
;отделение мвд россии по яйскому муниципальному округу;;;;3104657798764434883;
;дч омвд россии по горнозаводскому городскому округу;;;;3202264205428266153;
;дч омвд россии по красненскому р-ну;;;;3177077146011047010;
;"отдел полиции № 12 ""гвардейский"" управления министерства внутренних дел по городу казани";;;;3176272710925817207;
;фсо россии;;;;3085853756248560709;
;отдел мвд россии по кемеровскому муниципальному округу;;;;3131170124959061426;
;центр временного содержания иностранных граждан управления мвд россии по г. перми;;;;3108021147606717470;
;отдел мвд россии по новокузнецкому району;;;;3095723503156991784;
;новокузнецкий линейный отдел мвд россии;;;;3179811182622020670;
;отделение по вопросам миграции западного отдела полиции умвд россии по г.курску (курская область);;460-035;;3087903381222593993;460-035
;омвд россии по нюксенскому району;;;;3185867971264255814;
;"отдел полиции № 7 ""гагаринский"" управления министерства внутренних дел по городу казани";;;;3135051023232538506;
;дч отдела мвд россии по чернушинскому городскому округу;;;;3202605742158780275;
;дч отдела полиции № 7 (дислокация свердловский район) управления мвд россии по г. перми;;;;3201175664849851573;
;отделение мвд россии по чебулинскому муниципальному округу;;;;3136458613501990880;
;отдел министерства внутренних дел по муслюмовскому району;;;;3129387586250872350;
;дч отделения мвд россии по уинскому муниципальному округу;;;;3202480265888797760;
;белгородский ло мвд россии на транспорте;;;;3176420981400933668;
;омвд россии по вологодскому району;;;;3176992166543103139;
;межмуниципальный отдел министерства внутренних дел российской федерации «ичалковский»;;;;3190834011186402968;
;межмуниципальный отдел министерства внутренних дел российской федерации «торбеевский»;;;;3190835839156360769;
;"межмуниципальный отдел министерства внутренних дел российской федерации ""ковылкинский""";;;;3190834308545779510;
;отдел министерства внутренних дел по бугульминскому району;;;;3129915009644107697;
;"дежурная часть мо мвд россии ""суксунский""";;;;3200389699944323031;
;"отдел полиции № 8 ""горки"" управления министерства внутренних дел по городу казани";;;;3135867760161068500;
;омвд россии по череповецкому району;;;;3176436429014177448;
;отделение мвд россии по тайгинскому городскому округу;;;;3136414429814462343;
;дч мо мвд россии по зато пос. звездный пермского края;;;;3205254028137075882;
;дч омвд россии по белгородскому р-ну;;;;3177048161147426093;
;"дч отдела мвд россии ""чусовской""";;;;3202505033572684841;
;"отдел полиции № 16 ""япеева"" управления министерства внутренних дел по городу казани";;;;3174824221419247490;
;кузбасское линейное управление министерства внутренних дел россии на транспорте;;;;3190880092855211017;
;омвд россии по никольскому району;;;;3177038087888836267;
;отдел министерства внутренних дел по альметьевскому району;;;;3148753311595763418;
;отдел министерства внутренних дел российской федерации по рузаевскому муниципальному району;;;;3190898412987881348;
;"дежурная часть мо мвд россии ""кунгурский""";;;;3199675174253237767;
;омвд россии по облученскому району;;;;3176295802792317962;
;линейный отдел мвд россии на станции ачинск;;;;3179285618748298464;
;ут мвд россии по дфо;;;;3205986957343594260;
;ут мвд россии по сзфо;;;;3195887409518613668;
;"дч омвд россии ""карагайский""";;;;3202562411475244723;
;межмуниципальный отдел министерства внутренних дел российской федерации «краснослободский»;;;;3190834731969156134;
;"дч оп (дислокация с. юсьва) мо мвд россии ""кудымкарский""";;;;3200466667570206360;
;"отдел полиции № 6 ""савиново"" управления министерства внутренних дел по городу казани";;;;3174251204582577768;
;дч отдела полиции №4 (дислокация мотовилихинский район) управления мвд россии по г. перми;;;;3201168392069322083;
;отдел министерства внутренних дел по мензелинскому району;;;;3130089453423433326;
;дч омвд россии по прохоровскому р-ну;;;;3177079551469557003;
;"межмуниципальный отдел мвд россии ""ленинск-кузнецкий""";;;;3136391757479023838;
;"отделение полиции ""камско-устьинское"" межмуниципального отдела мвд россии ""верхнеуслонский""";;;;3176507068341294203;
;"отдел мвд россии ""прокопьевский""";;;;3094248538775753912;
;отделение по оформлению паспортов и регистрации граждан рф овм омвд россии по курортному району г. санкт-петербурга;;780-025;;3081464648822691058;780-025
;"дч отделения полиции (дислокация с. большая соснова) мо мвд россии ""очерский""";;;;3201616124089209906;
;казанское линейное управление мвд россии на транспорте;;;;3219825869069489599;
;"дч пункта полиции (дислокация село елово) мо мвд россии ""осинский""";;;;3200437758547990190;
;отдел министерства внутренних дел по нурлатскому району;;;;3136574261553010605;
;фсб россии;;;;3079139544168142364;
;"отдел полиции № 2 ""вишневский"" управления министерства внутренних дел по городу казани";;;;3129915867672876454;
;миграционный пункт отделения мвд россии по нязепетровскому району гу мвд россии по челябинской области;;740-028;;3171277835792815362;740-028
;отдел полиции №1 (по обслуживанию октябрьского района городского округа саранск) управления министерства внутренних дел российской федерации по городскому округу саранск;;;;3190832229756442268;
;отделение уфмс россии по кировской области в городе яранске;;430-039;;2593591495000855727;430-039
;отдел уфмс россии по республике дагестан в г.кизляре;;050-010-o;;2593591397340681259;050-010-o
;"отделение по вопросам миграции мо мвд россии ""осташковский""";;690-027;;2593591351043954676;690-027
;радужнинское пом кирово-чепецкого р-на г. кирова;;433-003;;2593591524746859735;433-003
;6 ом увд кировской области;;433-016;;2593591528815334621;433-016
;уфмс россии по владимирской области;;330-017-o;;2593591573132350747;330-017-o
;отделение уфмс россии по приморскому краю в хасанском муниципальном районе;;250-049;;2593590428380960510;250-049
;уфмс россии по московской области;;500-114-o;;2593591661548279184;500-114-o
;тп уфмс россии по кировской области в унинском районе;;430-034;;2593591387005916190;430-034
;уфмс россии по московской области;;500-182-o;;2593591441674474598;500-182-o
;тп уфмс россии по кировской области в шабалинском районе;;430-037;;2593591522683262164;430-037
;тп уфмс россии по кировской области в советском районе;;430-031;;2593591326297561046;430-031
;мро уфмс россии по орловской области;;570-030-o;;2593591256906995588;570-030-o
;отдел по вопросам трудовой миграции увм гу мвд россии по свердловской области;;660-066;;2593591205971367740;660-066
;отдел информационного обеспечения и технической защиты информации управления по г. сочи уфмс россии по краснодарскому краю;;;;2593591619378746716;
;тп офмс россии по чукотскому автономному округу в чаунском муниципальном р-не;;870-007;;2593591159699805947;870-007
;отдел по вопросам граждансва увм мвд по республике дагестан;;050-001;;2593591421348877387;050-001
;тп в пос. свеча оуфмс россии по кировской области в городе котельниче;;430-029;;2593591543654782194;430-029
;отделение уфмс россии по чеченской республике в старопромысловском р-не г. грозного;;200-006;;2593591319133689806;200-006
;отдел иммиграционного контроля № 3 управления по г. сочи уфмс россии по краснодарскому краю (с местом дислокации «сочи - морской порт»);;;;2593591615813588311;
;отдел уфмс россии по самарской области в сергиевском районе;;630-046-o;;2593591700630803910;630-046-o
;миграционный пункт отделения полиции мо мвд россии «пильнинский» гу мвд россии по нижегородской области (дислокация с. сеченово);;520-046;;2593590381975180989;520-046
;отдел адресно-справочной работы уфмс россии по краснодарскому краю;;;;2593591617281594713;
;управление фмс россии по рязанской области;;;;2593591448209200239;
;миграционный пункт отдела мвд россии по целинному району;;080-010;;2593591484288603297;080-010
;отдел информационного обеспечения уфмс россии по краснодарскому краю;;;;2593591580757595428;
;отдел по работе с иностранными гражданами № 2 уфмс россии по республике крым и г. севастополю;;;;2593590488057517899;
;виртуальный офис;;;;2593581179202443140;
;адмиралтейским рувд санкт-петербурга;;785298;;2593590483728996165;785298
;тп уфмс россии по республике дагестан в п. шамхал;;050-055;;2593591394941539368;050-055
;уфмс россии по ленинградской области;;470-051-o;;2593591331859208157;470-051-o
;фэд мвд россии;;;;2709747247511246016;
;"отделение по вопросам миграции межмуниципального отдела мвд россии ""суксунский""";;590-040;;2593591312968062919;590-040
;отделение иммиграционного контроля № 4 отдела организации противодействия незаконной миграции уфмс россии по краснодарскому краю (с местом дислокации в г. темрюк);;;;2593591616476288344;
;уфмс россии по московской области;;500-126-o;;2593591147410495210;500-126-o
;отдел иммиграционного контроля № 4 (с местом дислокации в г.адлер) управления по г. сочи уфмс россии по краснодарскому краю;;;;2593591600185611585;
;отдел кадрового обеспечения уфмс россии по краснодарскому краю;;;;2593591570867426584;
;уфмс россии по ленинградской области;;470-001-o;;2593591226003363672;470-001-o
;тп уфмс россии по республике татарстан в тюлячинском р-не;;160-059;;2593591195242338093;160-059
;уфмс россии по ульяновской области;;730-019-o;;2593591677427914149;730-019-o
;отдел уфмс россии по алтайскому краю и республике алтай в г. рубцовске;;220-044;;2593591440256799844;220-044
;----;;292-023;;2638608022615627297;292-023
;отделение уфмс россии по оренбургской обл. в г. медногорске;;560-012;;2593590408290244323;560-012
;отдел адресно-справочной работы управления по г. сочи уфмс россии по краснодарскому краю;;;;2593591567964968212;
;"отделение паспортной и регистрационной работы отдела по вопросам миграции му мвд россии ""оренбургское""";;560-005;;2593590409020053220;560-005
;отделение уфмс россии по саратовской области в г. маркс;;640-026-o;;2593591410275914812;640-026-o
;тп уфмс россии по кировской области в унинском районе;;430-034;;2593591243200010098;430-034
;4 овд омутнинского р-на кировской обл.;;433-014;;2593591261386512266;433-014
;тп уфмс россии по кировской области в пижанском районе;;430-026;;2593591375186367503;430-026
;кочубейское пом тарумовского р-на республики дагестан;;053-004;;2593591345926903790;053-004
;отдел офмс россии в г.магадане.;;490-001-o;;2593591551221306620;490-001-o
;отдел уфмс россии по оренбургской обл. в г. бугуруслане;;560-010;;2593591690170209720;560-010
;отдел оформления разрешений на временное проживание и видов на жительство уфмс россии по краснодарскому краю;;;;2593591552035001597;
;отделение регистрационного учета населения отдела по вопросам миграции умвд россии по г. кирову;;430-040;;2593591530912486624;430-040
;отделение уфмс россии по кировской области в слободском районе;;430-030;;2593591524075771094;430-030
;отделение контроля за пребыванием иностранных граждан в «порт-кавказе»;;;;2593591581948777766;
;территориальный пункт уфмс россии по алтайскому краю и республике алтай в онгудайском районе;;220-084;;2593591179832465174;220-084
;офмс россии по эвенкийскому ао;;880-002;;2593592896326210580;880-002
;отдел по вопросам гражданства увм умвд россии по магаданской области;;490-001;;2593591662269699473;490-001
;отдел адресно-справочной работы увм мвд по республике дагестан;;050-001;;2593591396535374890;050-001
;отдел уфмс россии по свердловской обл. в октябрьском р-не г. екатеринбурга;;660-008;;2593591237512533866;660-008
;отдел ресурсного обеспечения управления по г. сочи уфмс россии по краснодарскому краю;;;;2593591634327246190;
;отделение № 2 отдела уфмс россии по белгородской обл. в г. старый оскол;;310-021;;2593591320123545551;310-021
;оуфмс по чеченской республике в курчалоевском районе;;200-020-o;;2593591667973952921;200-020-o
;тп уфмс россии по самарской области в большечерниговском районе;;630-020-o;;2593591188237850403;630-020-o
;"отделение паспортной и регистрационной работы отдела по вопросам миграции му мвд россии ""оренбургское""";;560-005;;2593590406251812576;560-005
;тп уфмс россии по кировской области в афанасьевском районе;;430-002;;2593591520569332945;430-002
;отдел уфмс россии по самарской области в г. сызрани;;630-007-o;;2593591168457512711;630-007-o
;уфмс россии по ханты-мансийскому ао;;860-005-o;;2593591432455394394;860-005-o
;отдел иммиграционного контроля, планирования мероприятий по противодействию незаконной миграции управления по г. сочи уфмс россии по краснодарскому краю;;;;2593591588433171760;
;отдел адресно-справочной работы увм умвд россии по пензенской области;;580-101;;2593591565825873169;580-101
;отдел уфмс россии по республике марий эл в п.сернур;;120-016-o;;2593591672688350623;120-016-o
;уфмс россии по орловской области;;570-022-o;;2593591467947594890;570-022-o
;отдел адресно-справочной работы увм гу мвд россии по свердловской области;;660-066;;2593591198388066097;660-066
;отдел делопроизводства и режима уфмс россии по краснодарскому краю;;;;2593591577410540831;
;территориальный пункт № 74 отдела уфмс россии по санкт-петербургу и ленинградской области во фрунзенском районе г.санкт-петербурга (гор. санкт-петербург);;780-074-o;;2593593091973715243;780-074-o
;территориальный пункт уфмс россии по республике крым и г. севастополю в г. алупка;;910-012-o;;2593592878651414523;910-012-o
;отделение уфмс россии по самарской области в г. жигулевске;;630-009-o;;2593592982535935115;630-009-o
;миграционный пункт №72 оуфмс россии по санкт-петербургу и ленинградской области в пушкинском районе;;780-072-o;;2593593091302626602;780-072-o
;мро уфмс россии по республике саха (якутия) в нерюнгринском районе;;140-003-o;;2593592914001007661;140-003-o
;отделение уфмс россии по волгоградской обл. в чернышковском р-не волгоградской обл.;;340-043;;2593590568009340861;340-043
;миграционный пункт уфмс россии по республике башкортостан в илишевском районе;;020-047-o;;2593592837010364351;020-047-o
;---;;410-016-o;;2593593192167249326;410-016-o
;отделение иммиграционного контроля № 6 отдела организации противодействия незаконной миграции уфмс россии по краснодарскому краю (с местом дислокации в г. белореченске);;;;2593591563711943950;
;уфмс россии по орловской области;;570-008-o;;2593591423043376205;570-008-o
;управление по вопросам миграции гу мвд россии по спб и ло;;780-086;;2593590601723156461;780-086
;территориальный пункт уфмс россии по нижегородской области в пильнинском районе;;520-051-o;;2593592791258896253;520-051-o
;отдел уфмс россии по нижегородской области в городском округе город саров;;520-019-o;;2593593265374631445;520-019-o
;территориальный пункт в г.пролетарске межрайонного отдела управления федеральной миграционной службы россии по ростовской области в г.сальске.;;610-053-o;;2593592961136596081;610-053-o
;отдел уфмс россии по краснодарскому краю в прикубанском округе города краснодара;;230-007-o;;2593592734619014954;230-007-o
;управление федеральной миграционной службы по республике башкортостан;;020-001-o;;2593592864038459366;020-001-o
;миграционный пункт №32 оуфмс россии по санкт-петербургу и ленинградской области в колпинском районе;;780-032-o;;2593593070280774923;780-032-o
;уфмс россии по тульской области;;710-037-o;;2593592980044518535;710-037-o
;уфмс россии по г. санкт-петербургу;;780-021-o;;2593593366004373150;780-021-o
;виртуальный офис;;;;2593593256088442376;
;мп в г. пестово межрайонного отдела №1 уфмс россии по новгородской области;;530-017-o;;2593593111200404808;530-017-o
;уфмс россии по сахалинской области;;650-024;;2593593200606188987;650-024
;отделение уфмс россии по курганской области в далматовском районе;;450-007-o;;2593593381682681523;450-007-o
;территориальный пункт № 35 оуфмс россии по санкт-петербургу и ленинградской области в красногвардейском районе.;;780-035-o;;2593593119924557141;780-035-o
;территориальный пункт уфмс россии по ямало-ненецкому автономному округу в тазовском районе;;890-010-o;;2593593337348888184;890-010-o
;тп в любытинском р-не межрайонного отдела №1 уфмс россии по новгородской обл.;;530-010-o;;2593593113062675787;530-010-o
;территориальный пункт в п. ханымей отдела уфмс россии по ямало-ненецкому автономному округу в пуровском районе;;890-018-o;;2593593348103083655;890-018-o
;территориальный пункт № 25 оуфмс россии по санкт-петербургу и ленинградской области в кировском районе г. санкт-петербурга;;780-025-o;;2593593068233954568;780-025-o
;территориальный пункт № 53 оуфмс россии по санкт-петербургу и ленинградской области в московском районе.;;780-053-o;;2593593120755029334;780-053-o
;отдел уфмс россии по республике северная осетия-алания в северо-западном мо г. владикавказа;;150-005-o;;2593593017382212798;150-005-o
;отделение уфмс россии по республике башкортостан в хайбуллинском районе;;020-066-o;;2593592848712472528;020-066-o
;отдел уфмс россии по ставропольскому краю в г.ессентуки;;260-009-o;;2593593244604438008;260-009-o
;отделение уфмс россии по рязанской области в рязанском районе;;620-015-o;;2593593178183439774;620-015-o
;тп уфмс россии по томской области в александровском районе;;700-015-o;;2593592999556420773;700-015-o
;отделение уфмс россии по волгоградской области в котельниковском районе.;;340-023-o;;2593593385046513335;340-023-o
;уфмс россии по ленинградской области;;470-033-o;;2593593020712490179;470-033-o
;уфмс россии по ленинградской области;;470-032-o;;2593593019940738242;470-032-o
;"тп россии по красноярскому краю в мкр. ""солнечный"" в советского района гор. красноярска";;240-004-o;;2593593223356093914;240-004-o
;отдел уфмс россии по республике башкортостан в кировском районе гор. уфы;;020-004-o;;2593592866102056937;020-004-o
;мп уфмс россии по республике саха (якутия) в эвено-бытантайском районе;;140-031-o;;2593592925359182910;140-031-o
;тп в сельском поселении ванавара оуфмс россии по красноярскому краю в эвенкийском муниципальном районе;;240-077-o;;2593592781234509678;240-077-o
;отдел уфмс россии по приморскому краю в пограничном муниципальном районе;;250-042-o;;2593592820820350887;250-042-o
;отдел управления федеральной миграционной службы россии по ростовской области в г.цимлянске.;;610-062-o;;2593592964299101299;610-062-o
;отдел уфмс россии по краснодарскому краю в ейском районе;;230-022-o;;2593592730340824868;230-022-o
;отделение управления федеральной миграционной службы россии по ростовской области в х.старая станица.;;610-036-o;;2593592974961022081;610-036-o
;отделение уфмс россии по нижегородской области в чкаловском районе;;520-032-o;;2593593269560546843;520-032-o
;территориальный пункт № 129 отдела уфмс россии по санкт-петербургу и ленинградской области в приозерском районе.;;470-073-o;;2593593101830329658;470-073-o
;тп в ленском районе мро уфмс россии по республике саха (якутия) в мирнинском районе;;140-006-o;;2593592914672096302;140-006-o
;территориальный пункт уфмс россии по республике хакасия в боградском районе;;190-011-o;;2593592938311193680;190-011-o
;территориальный пункт № 142 отдела уфмс россии по санкт-петербургу и ленинградской области в приморском районе .;;780-094-o;;2593593098743321909;780-094-o
;отделение уфмс россии по краснодарскому краю в г. горячий ключ;;230-017-o;;2593592740197439282;230-017-o
;виртуальный офис;;;;2593593236903695853;
;отдел уфмс россии по ставропольскому краю в с.степном;;260-030-o;;2593593214891988431;260-030-o
;отдел уфмс россии по хабаровскому краю в ульчском районе;;270-024-o;;2593593253848684037;270-024-o
;отделение уфмс россии по республике башкортостан в иглинском районе;;020-046-o;;2593592836397995966;020-046-o
;отдел уфмс россии по нижегородской области в московском районе гор. нижнего новгорода;;520-004-o;;2593593372178388647;520-004-o
;тп уфмс россии по красноярскому краю в казачинском районе;;240-054-o;;2593592772837513057;240-054-o
;отделение уфмс россии по красноярскому краю в гор. заозерный;;240-040-o;;2593592766269232983;240-040-o
;отделение уфмс россии по краснодарскому краюв г. геленджике;;230-016-o;;2593592739534739249;230-016-o
;отдел управления федеральной миграционной службы россии по ростовской области в ворошиловском районе г.ростова-на-дону.;;610-009-o;;2593592974289933440;610-009-o
;отделение уфмс россии по ставропольскому краю в г.железноводске;;260-010-o;;2593593215613408720;260-010-o
;отделение уфмс россии по республике северная осетия-алания в промышленном мо г. владикавказа;;150-003-o;;2593593015889040572;150-003-o
;территориальный пункт № 38 оуфмс россии по санкт-петербургу и ленинградской области в красносельском районе.;;780-038-o;;2593593073577497872;780-038-o
;отделение в навашинском районе межрайонного отдела уфмс россии по нижегородской области в городском округе город выкса;;520-027-o;;2593592795763578756;520-027-o
;оуфмс россии по чеченской республике в г.аргун;;200-009-o;;2593593024067933384;200-009-o
;отделение уфмс россии по самарской области в красноглинском районе г. самары;;630-008-o;;2593592983861335181;630-008-o
;отделение уфмс россии по республике башкортостан в караидельском районе;;020-049-o;;2593592838369318849;020-049-o
;отдел уфмс россии по краснодарскому краю в лабинском районе;;230-024-o;;2593592745129940793;230-024-o
;тп в г. белгород-22 отдела уфмс россии по белгородской обл. в г. белгород;;310-016;;2593593357951309459;310-016
;оуфмс россии по республике дагестан в ленинском р-не г. махачкалы;;050-002;;2593591475438621845;050-002
;отдел правового обеспечения уфмс россии по краснодарскому краю;;;;2593591611644450129;
;умвд россии по брянской области;;;;2593595578810111440;
;миграционный пункт в р.п. торбеево межрайонного отдела уфмс россии по республике мордовия в п. зубова поляна;;130-005-o;;2593593014538474682;130-005-o
;отдел уфмс россии по приморскому краю в первомайском районе г.владивостока;;250-004-o;;2593592823529871275;250-004-o
;отделение уфмс россии по республике ингушетия в г.карабулак;;060-003-o;;2593592876461987832;060-003-o
;миграционный пункт уфмс россии по нижегородской области в ковернинском районе;;520-047-o;;2593593257506117130;520-047-o
;территориальный пункт № 99 оуфмс россии по санкт-петербургу и ленинградской области в выборгском районе ленинградской области.;;470-015-o;;2593593116384564560;470-015-o
;отдел уфмс россии по нижегородской области в п. ильиногорск;;520-022-o;;2593593371482134182;520-022-o
;территориальный пункт № 48 оуфмс россии по санкт-петербургу и ленинградской области в московском районе.;;780-048-o;;2593593078887486744;780-048-o
;отдел уфмс россии по хабаровскому краю в железнодорожном районе г. хабаровска;;270-002-o;;2593593303207253578;270-002-o
;мп в п. парфино межрайонного отдела №2 уфмс россии по новгородской области;;530-016-o;;2593593093173286189;530-016-o
;территориальный пункт офмс россии по республике тыва в пий-хемском районе;;170-004-o;;2593592935769445452;170-004-o
;миграционный пункт уфмс россии по тамбовской области в никифоровском районе;;680-014-o;;2593593290523678264;680-014-o
;отдел уфмс россии по республике башкортостан в гор. стерлитамак;;020-024-o;;2593592860825622497;020-024-o
;миграционный пункт в г.зверево межрайонного отдела управления федеральной миграционной службы россии по ростовской области в г.гуково.;;610-031-o;;2593592950122353762;610-031-o
;отдел ениеуфмс россии по республике башкортостан в гор. кумертау;;020-018-o;;2593592834946766780;020-018-o
;отдел уфмс россии по краснодарскому краю в г. армавире;;230-015-o;;2593592756119017289;230-015-o
;отделение в кулебакском районе межрайонного отдела уфмс россии по нижегородской области в городском округе город выкса;;520017;;2593593255450908167;520017
;отдел уфмс россии по красноярскому краю в гор. железногорске;;240-018-o;;2593593226996749791;240-018-o
;отделение уфмс россии по ставропольскому краю в октябрьском районе г. ставрополя;;260-035-o;;2593593219136624085;260-035-o
;территориальный пункт уфмс россии по оренбургской области в сакмарском районе;;560-040-o;;2593592798481487752;560-040-o
;территориальный пункт № 143 отдела уфмс россии по санкт-петербургу и ленинградской области в пушкинском районе .;;780-087-o;;2593593099959670071;780-087-o
;миграционный пункт уфмс россии по сахалинской обл.в южно-курильском районе;;650-020-o;;2593593198584534456;650-020-o
;отдел уфмс россии по красноярскому краю в минусинском районе;;240-013-o;;2593593225570686429;240-013-o
;офмс россии по таймырскому (долгано-ненецкому) ао;;840-005;;2593592895000810514;840-005
;территориальный пункт уфмс россии по оренбургской области в пономаревском районе;;560-039-o;;2593592797818787719;560-039-o
;территориальный пункт № 19 оуфмс россии по санкт-петербургу и ленинградской области в калининском районе;;780-019-o;;2593593065071449347;780-019-o
;миграционный пункт уфмс россии по красноярскому краю в шушенском районе;;240-041-o;;2593592756848826186;240-041-o
;миграционный пункт в г. ардатов межрайонного отдела уфмс россии по республике мордовия в р.п. комсомольский чамзинского района;;130-004-o;;2593593013909329081;130-004-o
;отделение №1 мо уфмс россии по белгородской обл. в г. валуйки;;310-012;;2593591743588865536;310-012
;территориальный пункт уфмс россии по сахалинской обл.в курильском районе;;650-007-o;;2593593201285666236;650-007-o
;уфмс россии по г. санкт-петербургу;;780-005-o;;2593593047975466219;780-005-o
;территориальный пункт № 76 отдела уфмс россии по санкт-петербургу и ленинградской области во фрунзенском районе г.санкт-петербурга (гор. санкт-петербург);;780-076-o;;2593593093785654574;780-076-o
;территориальный пункт № 16 оуфмс россии по санкт-петербургу и ленинградской области в калининском районе.;;780-016-o;;2593593062219322623;780-016-o
;отделение уфмс россии по хабаровскому краю в бикинском районе;;270-012-o;;2593591792335066693;270-012-o
;мп в г. сольцы межрайонного отдела №2 уфмс россии по новгородской области;;530-019-o;;2593593112441918794;530-019-o
;отдел уфмс россии по ставропольскому краю в с.кочубеевском;;260-015-o;;2593593206394328515;260-015-o
;отдел уфмс россии по ставропольскому краю в с.курсавка;;260-017-o;;2593593212224411083;260-017-o
;отделение уфмс россии по республике дагестан в кизлярском р-не;;050-053;;2593591872555325107;050-053
;отделение уфмс россии по рязанской области в шацком районе;;620-024-o;;2593593287596054068;620-024-o
;уфмс россии по вологодской области;;350-032-o;;2593593033068909781;350-032-o
;тп в пгт. излучинск отделения уфмс россии по хмао-югре в нижневартовском районе;;860-038-o;;2593592918119814195;860-038-o
;мп уфмс россии по республике саха (якутия) в оймяконском районе;;140-023-o;;2593592922750325818;140-023-o
;территориальный пункт № 24 оуфмс россии по санкт-петербургу и ленинградской области в кировском районе г. санкт-петербурга;;780-024-o;;2593593118381053267;780-024-o
